Date,Open,High,Low,Close,Adj Close,Volume
2020-09-24,126.440002,127.540001,123.300003,124.750000,120.267006,13485800
2020-09-25,123.650002,124.750000,122.269997,124.230003,119.765701,9182800
2020-09-28,125.160004,126.190002,123.889999,124.320000,119.852448,7525000
2020-09-29,124.339996,127.099998,123.959999,126.349998,121.809517,7796400
2020-09-30,126.099998,127.279999,125.160004,125.540001,121.028603,8699700
2020-10-01,127.730003,127.730003,125.309998,126.639999,122.089073,5637200
2020-10-02,124.349998,126.800003,123.589996,126.639999,122.089073,7491100
2020-10-05,127.070000,128.500000,126.449997,127.910004,123.313446,8270300
2020-10-06,128.839996,130.440002,127.269997,127.650002,123.062790,5978000
2020-10-07,128.399994,130.410004,128.250000,130.059998,125.386169,4390500
2020-10-08,130.399994,130.929993,129.509995,129.710007,125.048767,3595600
2020-10-09,129.990005,131.190002,129.330002,130.979996,126.273109,4293400
2020-10-12,131.190002,131.339996,129.259995,129.460007,124.807732,5136500
2020-10-13,128.050003,129.869995,127.959999,129.199997,124.557098,4245000
2020-10-14,129.529999,129.600006,127.010002,127.660004,123.072426,3586600
2020-10-15,126.480003,129.100006,126.110001,129.000000,124.364273,4235800
2020-10-16,129.509995,130.190002,127.550003,128.000000,123.400208,6010900
2020-10-19,129.100006,129.779999,127.050003,127.430000,122.850708,5160800
2020-10-20,128.000000,129.899994,127.720001,128.490005,123.872604,3799200
2020-10-21,128.500000,131.380005,128.449997,129.429993,124.778801,4916300
2020-10-22,129.600006,130.259995,128.860001,130.020004,125.347618,2869900
2020-10-23,130.000000,130.600006,128.649994,129.990005,125.318703,4046300
2020-10-26,129.059998,129.619995,126.680000,128.369995,123.756912,5422500
2020-10-27,128.779999,129.490005,127.900002,127.989998,123.390579,2985700
2020-10-28,125.279999,126.400002,121.040001,122.080002,117.692970,8618300
2020-10-29,122.279999,124.190002,121.150002,122.860001,118.444931,4947000
2020-10-30,123.660004,123.660004,118.800003,120.080002,115.764824,7791600
2020-11-02,122.370003,124.099998,121.099998,122.389999,117.991806,4740400
2020-11-03,124.010002,125.500000,123.190002,124.589996,120.112747,3490900
2020-11-04,125.330002,128.929993,125.260002,127.339996,122.763924,5061800
2020-11-05,129.190002,130.410004,128.460007,129.699997,125.039131,3940000
2020-11-06,129.910004,129.910004,128.350006,128.899994,124.267868,2954000
2020-11-09,135.059998,136.350006,128.770004,128.949997,124.316078,7491700
2020-11-10,130.050003,130.119995,126.250000,127.709999,123.120621,8014700
2020-11-11,128.690002,129.800003,127.180000,127.660004,123.072426,6058700
2020-11-12,126.620003,127.839996,125.629997,126.639999,122.089073,4780400
2020-11-13,127.910004,128.600006,126.830002,128.279999,123.670135,3986100
2020-11-16,129.460007,130.320007,127.370003,130.110001,125.434372,6116200
2020-11-17,130.479996,132.600006,129.110001,132.210007,127.458916,7002900
2020-11-18,133.070007,133.979996,131.529999,131.630005,126.899750,5572800
2020-11-19,131.919998,132.110001,129.929993,131.910004,127.169685,4642800
2020-11-20,133.300003,133.529999,131.910004,132.979996,128.201233,4318100
2020-11-23,134.380005,134.889999,133.089996,134.130005,129.309937,6118400
2020-11-24,135.000000,135.990005,134.210007,134.699997,129.859436,7204700
2020-11-25,134.250000,135.800003,133.619995,135.539993,130.669235,4484500
2020-11-27,136.000000,136.130005,133.339996,134.250000,129.425644,3506800
2020-11-30,133.910004,135.289993,132.690002,134.699997,129.859436,9652500
2020-12-01,136.440002,136.500000,134.750000,135.440002,130.572845,3833100
2020-12-02,135.160004,136.320007,134.669998,135.580002,130.707809,4132700
2020-12-03,135.100006,137.949997,135.000000,136.960007,132.038223,4930900
2020-12-04,137.080002,137.399994,135.639999,137.190002,132.526077,4344000
2020-12-07,137.000000,138.860001,136.800003,138.750000,134.033081,4590800
2020-12-08,138.240005,140.440002,137.649994,139.119995,134.390427,6953600
2020-12-09,140.570007,140.570007,138.270004,138.789993,134.071640,4341300
2020-12-10,138.279999,139.139999,137.240005,137.580002,132.902786,4511000
2020-12-11,137.389999,138.139999,136.229996,137.410004,132.738556,4172400
2020-12-14,138.919998,139.000000,136.199997,136.279999,131.646988,7599000
2020-12-15,137.429993,139.440002,137.250000,139.389999,134.651260,7637000
2020-12-16,139.070007,140.490005,137.460007,138.339996,133.636917,6573400
2020-12-17,139.919998,140.740005,138.750000,140.500000,135.723541,8727000
2020-12-18,141.089996,141.139999,137.169998,137.279999,132.612991,17970800
2020-12-21,144.820007,147.949997,142.509995,144.020004,139.123856,16111300
2020-12-22,143.050003,143.470001,141.089996,142.449997,137.607269,6339400
2020-12-23,142.559998,143.600006,141.699997,141.759995,136.940689,3388300
2020-12-24,141.100006,142.190002,141.100006,141.600006,136.786118,1821900
2020-12-28,142.539993,142.919998,141.039993,142.429993,137.587936,4081500
2020-12-29,142.830002,143.059998,140.429993,141.570007,136.757172,3232400
2020-12-30,142.160004,142.610001,140.660004,141.580002,136.766830,3052100
2020-12-31,141.699997,141.789993,140.369995,141.470001,136.660553,2949900
2021-01-04,142.850006,142.970001,138.320007,140.100006,135.337112,6178500
2021-01-05,138.600006,141.660004,138.600006,141.229996,136.428711,4163100
2021-01-06,141.250000,143.570007,139.529999,142.350006,137.510620,6072900
2021-01-07,143.199997,145.639999,143.000000,144.949997,140.022263,5256900
2021-01-08,145.550003,146.820007,144.899994,146.350006,141.374680,3950500
2021-01-11,146.000000,147.100006,144.800003,147.050003,142.050827,4252000
2021-01-12,146.500000,146.850006,144.380005,145.050003,140.118835,3678800
2021-01-13,144.830002,145.130005,142.429993,143.039993,138.177170,3330100
2021-01-14,143.660004,144.899994,140.929993,141.300003,136.496338,4104000
2021-01-15,140.559998,142.380005,139.880005,140.720001,135.936066,6412400
2021-01-19,140.990005,141.220001,138.410004,139.270004,134.535339,6537800
2021-01-20,140.380005,143.210007,140.009995,142.800003,137.945343,4654400
2021-01-21,142.410004,143.809998,141.130005,141.610001,136.795807,4011200
2021-01-22,141.089996,141.880005,139.309998,139.350006,134.612625,4150500
2021-01-25,138.990005,139.179993,134.740005,137.550003,132.873810,5998700
2021-01-26,137.759995,137.850006,134.710007,135.100006,130.507111,5312300
2021-01-27,132.220001,132.860001,130.270004,131.020004,126.565811,7815900
2021-01-28,132.360001,136.369995,131.500000,134.720001,130.140015,6244600
2021-01-29,133.949997,135.029999,132.149994,133.589996,129.048447,7166100
2021-02-01,135.369995,136.050003,133.300003,135.710007,131.096390,4366800
2021-02-02,137.059998,139.860001,136.750000,139.589996,134.844452,7132800
2021-02-03,139.699997,140.059998,138.009995,138.630005,133.917099,4678600
2021-02-04,139.550003,141.050003,138.919998,140.630005,135.849106,4533700
2021-02-05,141.339996,145.570007,141.289993,145.110001,140.176819,6151500
2021-02-08,145.149994,145.880005,142.800003,143.410004,138.534622,6304300
2021-02-09,143.600006,144.220001,141.699997,141.789993,136.969650,3436300
2021-02-10,142.449997,142.600006,140.899994,142.460007,137.616913,4125700
2021-02-11,143.000000,144.350006,142.410004,143.539993,138.660172,3828700
2021-02-12,143.110001,143.449997,141.399994,142.119995,137.288452,3637000
2021-02-16,143.369995,143.369995,141.029999,141.710007,136.892395,4873400
2021-02-17,141.300003,144.559998,140.210007,143.990005,139.094864,6437100
2021-02-18,142.979996,145.389999,141.210007,145.089996,140.157516,4486800
2021-02-19,145.429993,145.500000,141.500000,142.020004,137.191879,7486000
2021-02-22,141.539993,142.460007,136.259995,136.669998,132.023743,8985900
2021-02-23,136.029999,136.830002,131.580002,136.130005,131.502090,10364100
2021-02-24,135.059998,135.960007,133.949997,135.649994,131.038391,6360900
2021-02-25,137.600006,139.179993,134.529999,135.539993,130.932144,5674300
2021-02-26,135.899994,136.850006,133.360001,134.779999,130.462662,6650200
2021-03-01,135.639999,139.149994,135.500000,137.649994,133.240738,5717800
2021-03-02,137.559998,138.259995,135.610001,137.020004,132.630936,5292700
2021-03-03,137.089996,137.410004,134.149994,134.259995,129.959320,4888400
2021-03-04,134.000000,135.130005,130.179993,132.039993,127.810463,7181500
2021-03-05,133.539993,133.679993,129.190002,133.350006,129.078522,5957100
2021-03-08,133.639999,135.630005,132.369995,134.559998,130.249710,4983000
2021-03-09,135.509995,138.000000,135.449997,135.949997,131.595230,5977800
2021-03-10,136.500000,138.199997,136.100006,137.589996,133.182663,4519600
2021-03-11,139.179993,142.199997,138.559998,141.190002,136.667374,5696500
2021-03-12,140.000000,140.910004,138.600006,140.449997,135.951050,4143200
2021-03-15,140.699997,145.000000,140.669998,144.940002,140.297241,5413900
2021-03-16,145.880005,146.149994,143.839996,144.649994,140.016525,5623000
2021-03-17,143.199997,146.149994,143.199997,144.820007,140.181122,5134400
2021-03-18,144.369995,146.660004,142.550003,143.169998,138.583939,10188400
2021-03-19,140.000000,142.860001,135.509995,137.490005,133.085892,24980400
2021-03-22,137.630005,138.809998,136.029999,138.270004,133.840912,7537300
2021-03-23,138.490005,140.639999,136.550003,137.119995,132.727753,5582600
2021-03-24,136.449997,137.919998,132.880005,133.160004,128.894577,8157600
2021-03-25,127.050003,129.389999,125.440002,128.639999,124.519356,18475800
2021-03-26,131.600006,133.190002,129.770004,132.990005,128.730026,10010500
2021-03-29,132.940002,133.910004,130.660004,133.490005,129.214035,7153900
2021-03-30,132.350006,133.350006,131.220001,132.949997,128.691315,6026600
2021-03-31,133.089996,134.179993,131.919998,132.889999,128.633240,6878900
2021-04-01,134.690002,134.690002,132.210007,132.529999,128.284760,5720600
2021-04-05,133.100006,135.679993,133.100006,135.119995,130.791794,5508900
2021-04-06,135.440002,137.710007,134.929993,137.160004,132.766449,4670100
2021-04-07,136.990005,138.240005,136.360001,136.539993,132.166290,6646000
2021-04-08,137.279999,137.309998,133.410004,133.679993,129.397934,8748400
2021-04-09,133.940002,135.500000,133.500000,135.449997,131.111221,6056800
2021-04-12,134.750000,136.899994,134.220001,136.639999,132.263107,5638200
2021-04-13,135.600006,135.990005,133.399994,133.539993,129.262405,8778200
2021-04-14,133.539993,134.179993,131.820007,132.259995,128.023407,7354100
2021-04-15,133.000000,134.070007,132.679993,133.669998,129.388260,6284800
2021-04-16,134.710007,134.770004,133.729996,134.309998,130.007767,6852500
2021-04-19,134.300003,134.380005,132.149994,132.570007,128.323502,5613600
2021-04-20,129.169998,129.899994,125.699997,127.110001,123.038368,13268700
2021-04-21,127.589996,130.330002,127.370003,129.899994,125.738998,7110900
2021-04-22,129.889999,130.369995,127.980003,129.179993,125.042046,6442900
2021-04-23,128.929993,130.649994,128.460007,130.190002,126.019699,7489000
2021-04-26,130.490005,131.699997,129.320007,131.600006,127.384560,8217800
2021-04-27,132.000000,132.789993,131.410004,132.110001,127.878212,5833100
2021-04-28,132.259995,132.330002,130.350006,130.710007,126.523064,8195400
2021-04-29,131.770004,134.119995,131.229996,133.259995,128.991364,6612500
2021-04-30,132.440002,133.880005,132.050003,132.619995,128.371872,5643600
2021-05-03,133.369995,134.449997,132.589996,133.029999,128.768753,5053000
2021-05-04,132.229996,132.589996,130.479996,131.550003,127.336166,6129500
2021-05-05,132.699997,134.220001,132.080002,132.210007,127.975014,6234200
2021-05-06,132.600006,133.839996,131.940002,133.490005,129.214035,5201000
2021-05-07,135.000000,139.360001,134.720001,137.809998,133.395660,10566700
2021-05-10,138.000000,138.899994,136.300003,136.399994,132.030777,5669300
2021-05-11,138.380005,138.380005,135.009995,137.119995,132.727753,8045400
2021-05-12,135.419998,136.820007,133.339996,133.389999,129.117203,5865100
2021-05-13,133.699997,135.029999,132.490005,133.610001,129.330170,6284300
2021-05-14,134.339996,136.679993,134.050003,135.929993,131.575867,4367900
2021-05-17,136.330002,137.070007,135.500000,136.410004,132.040466,3934200
2021-05-18,136.440002,137.470001,135.449997,135.559998,131.217712,5664700
2021-05-19,133.479996,133.970001,131.960007,132.960007,128.701004,5582300
2021-05-20,133.779999,134.210007,132.190002,133.270004,129.001053,4934800
2021-05-21,133.830002,134.169998,132.410004,132.660004,128.410599,5329700
2021-05-24,133.100006,134.350006,132.809998,134.059998,129.765747,4313200
2021-05-25,134.940002,135.169998,133.850006,134.320007,130.017471,4885800
2021-05-26,135.199997,137.919998,135.000000,136.889999,132.505112,6781500
2021-05-27,137.550003,138.309998,136.460007,136.559998,132.185699,12882300
2021-05-28,136.240005,137.350006,136.089996,136.460007,132.355392,4153500
2021-06-01,137.850006,138.050003,134.210007,134.509995,130.464081,5577900
2021-06-02,134.589996,135.490005,133.529999,134.169998,130.134293,5226100
2021-06-03,133.199997,134.690002,132.509995,134.169998,130.134293,5027400
2021-06-04,134.500000,134.940002,132.279999,133.740005,129.717224,5217100
2021-06-07,134.000000,135.199997,133.449997,133.949997,129.920868,3765000
2021-06-08,134.690002,134.720001,132.410004,133.350006,129.338974,4915200
2021-06-09,133.619995,134.899994,131.449997,131.839996,127.874352,6448100
2021-06-10,131.500000,132.570007,130.190002,130.979996,127.040222,6584100
2021-06-11,131.500000,131.990005,130.529999,131.940002,127.971367,5414500
2021-06-14,131.699997,132.050003,130.130005,131.360001,127.408821,5743600
2021-06-15,131.539993,131.750000,129.830002,130.289993,126.371002,5168100
2021-06-16,130.300003,131.169998,129.600006,130.399994,126.477684,7915500
2021-06-17,129.240005,129.880005,127.860001,128.919998,125.042191,8568100
2021-06-18,126.680000,129.029999,126.680000,128.410004,124.547539,9784800
2021-06-21,129.240005,130.759995,128.699997,130.080002,126.167313,6288500
2021-06-22,130.830002,132.690002,130.130005,132.479996,128.495117,6043800
2021-06-23,132.809998,133.699997,132.210007,133.100006,129.096481,4566000
2021-06-24,133.899994,134.820007,132.899994,133.600006,129.581436,11420500
2021-06-25,152.410004,154.589996,150.479996,154.350006,149.707306,46285400
2021-06-28,153.919998,154.050003,151.509995,152.360001,147.777145,13133300
2021-06-29,153.259995,156.399994,152.910004,155.949997,151.259155,10279900
2021-06-30,154.789993,155.339996,153.520004,154.490005,149.843063,10281800
2021-07-01,154.070007,158.210007,153.889999,158.000000,153.247498,9011500
2021-07-02,158.210007,159.970001,157.639999,159.740005,154.935165,6396700
2021-07-06,159.919998,160.440002,157.860001,160.110001,155.294037,6671000
2021-07-07,160.160004,161.500000,158.279999,160.160004,155.342514,5408300
2021-07-08,158.169998,160.820007,157.350006,160.630005,155.798386,6081600
2021-07-09,161.690002,161.960007,160.509995,161.000000,156.157257,5002300
2021-07-12,161.639999,162.429993,160.710007,161.820007,156.952606,4992200
2021-07-13,161.350006,162.309998,161.009995,161.589996,156.729507,5747700
2021-07-14,161.869995,162.729996,161.339996,161.539993,156.681030,4928000
2021-07-15,160.860001,162.199997,160.389999,161.690002,156.826523,6432500
2021-07-16,161.619995,161.699997,159.639999,159.850006,155.041855,6603700
2021-07-19,158.149994,158.820007,156.600006,157.869995,153.121414,7377100
2021-07-20,157.259995,160.429993,156.580002,159.740005,154.935165,4629200
2021-07-21,160.500000,161.429993,160.009995,161.080002,156.234863,5393100
2021-07-22,161.110001,163.750000,160.929993,163.679993,158.756653,4851500
2021-07-23,164.350006,166.449997,163.729996,166.360001,161.356049,4217700
2021-07-26,165.710007,166.529999,163.820007,165.089996,160.124237,3858800
2021-07-27,164.820007,165.610001,162.580002,164.570007,159.619904,4359000
2021-07-28,164.490005,165.899994,164.080002,165.460007,160.483109,4093600
2021-07-29,165.899994,167.029999,165.389999,166.990005,161.967102,3605600
2021-07-30,166.589996,167.869995,166.350006,167.509995,162.471451,5364400
2021-08-02,169.059998,169.979996,168.029999,168.750000,163.674133,5532500
2021-08-03,169.220001,171.500000,168.490005,171.229996,166.079559,5718100
2021-08-04,171.360001,172.339996,170.960007,171.910004,166.739105,4646200
2021-08-05,171.410004,174.000000,171.179993,173.850006,168.620758,3824000
2021-08-06,174.360001,174.380005,172.699997,172.800003,167.602325,4088700
2021-08-09,172.500000,173.059998,171.619995,171.770004,166.603333,3612800
2021-08-10,171.559998,173.960007,171.429993,172.270004,167.088272,3747100
2021-08-11,172.000000,173.220001,170.940002,171.270004,166.118347,4078300
2021-08-12,170.889999,171.320007,169.479996,170.639999,165.507294,3997100
2021-08-13,170.449997,171.720001,168.779999,171.690002,166.525726,2966200
2021-08-16,170.699997,172.399994,169.660004,172.360001,167.175537,3530200
2021-08-17,171.539993,171.699997,169.380005,170.660004,165.526688,3602900
2021-08-18,169.750000,171.800003,168.660004,168.809998,163.732346,5487400
2021-08-19,166.960007,167.539993,164.369995,165.589996,160.609207,7336300
2021-08-20,166.270004,168.009995,165.419998,167.789993,162.743011,4039100
2021-08-23,169.449997,170.899994,169.179993,169.720001,164.614975,3796500
2021-08-24,169.600006,170.869995,168.889999,169.979996,164.867157,3133100
2021-08-25,170.000000,170.690002,169.529999,169.839996,164.731339,3003800
2021-08-26,169.380005,169.520004,166.270004,166.919998,161.899200,4069600
2021-08-27,167.270004,168.070007,166.279999,167.580002,162.807571,3012400
2021-08-30,167.889999,168.410004,166.570007,168.029999,163.244736,3537100
2021-08-31,167.550003,167.679993,164.199997,164.740005,160.048447,7545600
2021-09-01,164.919998,166.619995,164.080002,164.559998,159.873581,4706500
2021-09-02,165.240005,165.429993,162.789993,163.669998,159.008942,4632100
2021-09-03,163.199997,164.169998,162.220001,163.289993,158.639725,4254500
2021-09-07,163.699997,163.860001,161.910004,162.639999,158.008224,5648800
2021-09-08,162.000000,162.089996,159.750000,160.710007,156.133240,6591700
2021-09-09,165.259995,166.149994,163.199997,163.339996,158.688278,8414800
2021-09-10,164.250000,165.660004,163.440002,163.589996,158.931198,4252100
2021-09-13,161.559998,162.919998,158.330002,159.520004,154.977112,8814500
2021-09-14,159.169998,159.389999,157.070007,158.759995,154.238739,5323900
2021-09-15,157.500000,158.320007,155.669998,157.910004,153.412964,6827100
2021-09-16,157.589996,159.009995,157.199997,157.600006,153.111786,5085900
2021-09-17,157.960007,161.000000,156.070007,156.419998,151.965393,7944800
2021-09-20,153.729996,155.270004,152.320007,154.250000,149.857178,7041200
2021-09-21,155.089996,156.130005,153.580002,155.020004,150.605255,5857900
2021-09-22,156.789993,158.000000,155.600006,157.440002,152.956345,6844800
2021-09-23,158.710007,160.289993,158.270004,159.580002,155.035385,11981500
2021-09-24,151.039993,151.850006,148.000000,149.589996,145.329880,26913300
2021-09-27,149.509995,149.910004,147.289993,148.039993,143.824036,11479300
2021-09-28,147.339996,147.529999,145.000000,145.300003,141.162079,10692300
2021-09-29,145.710007,147.940002,145.690002,146.020004,141.861557,7794900
2021-09-30,145.880005,147.479996,144.419998,145.229996,141.094070,10133600
2021-10-01,145.220001,148.000000,144.369995,147.059998,142.871964,8112300
2021-10-04,147.059998,147.619995,145.759995,147.139999,142.949677,7951000
2021-10-05,148.000000,151.000000,147.820007,149.460007,145.203598,10881900
2021-10-06,148.000000,149.460007,147.509995,148.800003,144.562408,7610700
2021-10-07,150.300003,153.660004,150.259995,151.850006,147.525558,7958000
2021-10-08,152.220001,152.869995,150.669998,152.479996,148.137604,6333700
2021-10-11,151.990005,153.589996,150.059998,150.279999,146.000229,5551200
2021-10-12,152.419998,153.600006,151.300003,153.350006,148.982819,7408600
2021-10-13,154.320007,156.669998,153.160004,156.300003,151.848816,8456300
2021-10-14,158.179993,158.460007,156.250000,157.139999,152.664871,6024500
2021-10-15,157.800003,158.330002,156.559998,158.009995,153.510101,5532100
2021-10-18,157.309998,159.470001,155.949997,159.429993,154.889648,5765300
2021-10-19,159.679993,159.929993,156.800003,157.820007,153.325500,6198200
2021-10-20,158.500000,158.800003,157.320007,158.449997,153.937561,4487000
2021-10-21,158.449997,162.339996,158.279999,162.179993,157.561356,6121700
2021-10-22,162.279999,164.619995,162.279999,163.479996,158.824326,5323000
2021-10-25,163.229996,164.729996,162.660004,164.220001,159.543259,3878200
2021-10-26,164.820007,165.449997,163.119995,163.789993,159.125504,4711200
2021-10-27,163.649994,164.059998,161.660004,162.350006,157.726517,4163900
2021-10-28,163.009995,164.600006,162.809998,164.460007,159.776428,3762000
2021-10-29,163.059998,167.630005,163.000000,167.289993,162.525833,6740600
2021-11-01,167.800003,168.800003,165.889999,166.330002,161.593185,3610800
2021-11-02,166.759995,168.160004,166.110001,167.830002,163.050461,5038000
2021-11-03,169.000000,172.869995,168.649994,172.500000,167.587448,7176700
2021-11-04,172.210007,175.630005,172.000000,175.440002,170.443726,5460100
2021-11-05,175.729996,179.100006,175.500000,177.509995,172.454758,5892200
2021-11-08,176.350006,176.539993,170.360001,171.850006,166.955978,8301100
2021-11-09,171.250000,173.929993,170.949997,173.820007,168.869888,4343000
2021-11-10,171.229996,172.169998,167.550003,168.259995,163.468185,8185200
2021-11-11,169.600006,169.600006,166.630005,166.970001,162.214935,4994900
2021-11-12,167.500000,169.679993,167.399994,169.089996,164.274567,5126300
2021-11-15,169.699997,170.360001,168.520004,168.850006,164.041428,3856700
2021-11-16,169.250000,174.000000,169.250000,171.830002,166.936539,4401000
2021-11-17,171.600006,172.740005,170.250000,171.740005,166.849106,3940200
2021-11-18,172.330002,173.460007,170.360001,171.350006,166.470184,4044200
2021-11-19,172.149994,177.199997,170.529999,174.880005,169.899689,6145600
2021-11-22,174.979996,177.750000,174.229996,174.240005,169.277908,5906400
2021-11-23,173.050003,173.429993,170.410004,172.149994,167.247406,5302100
2021-11-24,168.490005,172.429993,167.669998,172.029999,167.130829,4637600
2021-11-26,168.059998,169.679993,167.539993,168.020004,163.235031,4751100
2021-11-29,169.830002,171.149994,169.229996,169.869995,165.032364,5448700
2021-11-30,168.789993,171.550003,167.529999,169.240005,164.420319,11033700
2021-12-01,170.889999,173.369995,166.679993,166.699997,161.952606,6618200
2021-12-02,167.279999,170.550003,167.000000,170.000000,165.158630,4398900
2021-12-03,170.619995,172.070007,166.759995,170.240005,165.689072,4878500
2021-12-06,170.830002,171.210007,168.059998,168.910004,164.394638,5636900
2021-12-07,171.110001,173.350006,170.399994,171.289993,166.711014,5898700
2021-12-08,171.220001,171.789993,169.839996,170.250000,165.698807,5614400
2021-12-09,169.289993,171.169998,167.990005,168.100006,163.606277,5171600
2021-12-10,168.500000,170.240005,167.330002,169.059998,164.540634,4791100
2021-12-13,168.809998,169.389999,165.259995,166.839996,162.379944,5972300
2021-12-14,166.289993,167.080002,164.210007,165.399994,160.978439,4872200
2021-12-15,165.000000,165.669998,161.820007,163.899994,159.518524,7144600
2021-12-16,162.699997,165.940002,162.529999,162.720001,158.370102,7138100
2021-12-17,161.630005,162.860001,160.550003,161.360001,157.046448,7705100
2021-12-20,159.339996,159.600006,155.470001,156.979996,152.783554,8411900
2021-12-21,166.690002,171.190002,164.710007,166.630005,162.175583,13862900
2021-12-22,167.240005,169.000000,164.089996,165.440002,161.017380,5811300
2021-12-23,166.250000,167.160004,165.440002,165.669998,161.241257,3876900
2021-12-27,166.520004,167.690002,165.479996,167.580002,163.100174,3769300
2021-12-28,167.800003,168.250000,166.300003,166.419998,161.971191,2658600
2021-12-29,167.070007,169.800003,166.600006,168.779999,164.268127,3830900
2021-12-30,168.309998,170.119995,167.199997,167.490005,163.012589,2666800
2021-12-31,167.559998,167.720001,166.210007,166.669998,162.214523,2752000
2022-01-03,167.529999,167.910004,163.309998,164.669998,160.267960,5670500
2022-01-04,165.880005,167.179993,165.000000,166.389999,161.942001,6064200
2022-01-05,166.490005,167.009995,162.100006,162.250000,157.912674,5021000
2022-01-06,162.089996,163.190002,159.059998,161.039993,156.735016,4144600
2022-01-07,160.770004,161.139999,156.860001,156.970001,152.773834,5108000
2022-01-10,150.520004,151.330002,148.779999,150.440002,146.418381,10439000
2022-01-11,150.479996,150.839996,147.600006,150.300003,146.282120,8175400
2022-01-12,152.130005,153.460007,150.740005,152.210007,148.141052,6351200
2022-01-13,153.199997,153.600006,149.020004,149.589996,145.591095,4990900
2022-01-14,148.389999,148.839996,146.850006,148.179993,144.218796,6030500
2022-01-18,148.059998,148.830002,146.300003,146.949997,143.021683,6931000
2022-01-19,147.759995,149.100006,145.020004,145.110001,141.230865,4823800
2022-01-20,145.460007,147.380005,142.500000,142.729996,138.914474,5366500
2022-01-21,144.320007,146.360001,142.850006,142.949997,139.128586,7553400
2022-01-24,140.809998,146.309998,139.559998,146.000000,142.097076,9733200
2022-01-25,144.970001,147.960007,142.509995,145.479996,141.590958,8195400
2022-01-26,147.779999,148.970001,142.729996,143.990005,140.140793,7444600
2022-01-27,144.990005,147.350006,143.580002,144.639999,140.773422,6396400
2022-01-28,144.119995,146.029999,140.610001,145.910004,142.009476,6130200
2022-01-31,146.270004,148.179993,145.220001,148.070007,144.111740,6932200
2022-02-01,149.500000,149.679993,146.800003,148.220001,144.257706,6695000
2022-02-02,148.350006,149.460007,147.529999,148.710007,144.734650,5491700
2022-02-03,147.399994,148.460007,144.970001,145.309998,141.425507,5240200
2022-02-04,145.369995,146.479996,143.639999,145.389999,141.503357,4313400
2022-02-07,145.300003,146.119995,144.220001,145.139999,141.260071,3877500
2022-02-08,144.740005,145.500000,142.300003,143.529999,139.693130,5829400
2022-02-09,146.110001,147.360001,145.669998,146.259995,142.350113,4551000
2022-02-10,143.960007,147.539993,143.850006,144.820007,140.948624,5142600
2022-02-11,144.759995,145.059998,139.559998,140.179993,136.432648,6710500
2022-02-14,140.080002,143.210007,139.789993,141.589996,137.804947,6841200
2022-02-15,144.220001,146.320007,144.100006,145.580002,141.688324,7820200
2022-02-16,145.020004,146.949997,144.610001,146.490005,142.573944,4817500
2022-02-17,145.539993,146.910004,142.639999,142.800003,138.982620,5202300
2022-02-18,143.369995,143.940002,141.809998,142.949997,139.128586,5177400
2022-02-22,141.589996,141.639999,136.160004,138.190002,134.495850,9604500
2022-02-23,139.660004,140.970001,136.509995,136.830002,133.172226,7636600
2022-02-24,133.000000,137.419998,130.929993,137.169998,133.503098,8417200
2022-02-25,138.130005,139.220001,136.190002,138.800003,135.089539,5424500
2022-02-28,137.059998,138.380005,135.039993,136.550003,132.899673,6613300
2022-03-01,136.720001,136.750000,131.149994,132.220001,128.685455,6534000
2022-03-02,132.979996,136.610001,132.770004,135.679993,132.052948,7743900
2022-03-03,136.740005,136.800003,133.449997,133.970001,130.388672,4576500
2022-03-04,132.509995,133.619995,130.699997,131.179993,127.964569,7084500
2022-03-07,131.000000,131.029999,124.169998,124.440002,121.389786,11383400
2022-03-08,125.239998,125.470001,120.800003,121.209999,118.238945,9089400
2022-03-09,127.379997,129.649994,126.629997,126.949997,123.838249,8845100
2022-03-10,124.019997,126.599998,124.000000,126.029999,122.940796,7167400
2022-03-11,127.010002,127.870003,122.510002,122.629997,119.624161,5882000
2022-03-14,121.529999,122.449997,116.750000,117.570000,114.688179,13884900
2022-03-15,119.839996,120.419998,117.750000,119.400002,116.473328,10431300
2022-03-16,122.849998,126.110001,121.930000,125.190002,122.121399,11100400
2022-03-17,124.940002,127.410004,123.699997,127.410004,124.286987,6845300
2022-03-18,126.849998,131.460007,126.699997,131.240005,128.023102,10350900
2022-03-21,129.720001,132.309998,128.619995,130.190002,126.998825,14388500
2022-03-22,137.279999,139.000000,132.990005,133.089996,129.827744,19731200
2022-03-23,132.639999,135.399994,131.199997,133.000000,129.739960,8068800
2022-03-24,133.750000,134.190002,131.199997,132.080002,128.842514,5853800
2022-03-25,133.050003,133.869995,131.710007,133.699997,130.422806,6287000
2022-03-28,133.759995,134.860001,132.169998,134.809998,131.505585,5804100
2022-03-29,137.850006,139.750000,136.949997,139.139999,135.729477,7275900
2022-03-30,138.979996,139.860001,137.559998,138.539993,135.144165,5545800
2022-03-31,137.830002,138.710007,134.500000,134.559998,131.261703,7206500
2022-04-01,134.449997,135.279999,132.750000,133.520004,130.247238,5807500
2022-04-04,133.050003,135.210007,132.860001,134.339996,131.047104,5307300
2022-04-05,134.039993,134.679993,132.020004,132.300003,129.057114,5707800
2022-04-06,130.050003,130.300003,126.330002,128.360001,125.213707,6961000
2022-04-07,127.430000,129.979996,127.089996,129.380005,126.208694,5320500
